INFO  - 2022-03-03 15:38:34.454; utils.log; START=StudentChangePassword--------------------------------------------------------------
INFO  - 2022-03-17 07:10:29.111; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:10:31.259; utils.log; Degree Filter Seleted 
INFO  - 2022-03-17 07:10:35.416; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:10:35.423; utils.log; Apply Filter Button Clicked and Degree values displayed
INFO  - 2022-03-17 07:10:37.502; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:10:39.587; utils.log; Degree Filter Seleted 
INFO  - 2022-03-17 07:10:45.737; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:10:45.755; utils.log; Apply   Button Clicked and GPA values displayed
INFO  - 2022-03-17 07:10:47.792; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:10:49.958; utils.log; Grad Year Filter clicked 
INFO  - 2022-03-17 07:10:50.022; utils.log; Grad Year Filter Seleted 
INFO  - 2022-03-17 07:10:54.232; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:10:54.301; utils.log; Apply   Button Clicked and GPA values displayed
INFO  - 2022-03-17 07:10:56.477; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:10:58.628; utils.log; Country Filter Seleted 
INFO  - 2022-03-17 07:11:02.819; utils.log; Apply Button Clicked and Nationality  values displayed
INFO  - 2022-03-17 07:11:42.850; utils.log; END=FAILED
INFO  - 2022-03-17 07:13:56.697; utils.log; START=EmpFilterTalents--------------------------------------------------------------
INFO  - 2022-03-17 07:13:57.585; utils.log; Chrome browser is Selected 
INFO  - 2022-03-17 07:14:02.817; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 07:14:08.697; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-03-17 07:14:10.712; utils.log; Employer Login Successful
INFO  - 2022-03-17 07:14:15.692; utils.log; Talent Menu  Clicked
INFO  - 2022-03-17 07:14:17.796; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:19.914; utils.log; Skills Filter Seleted 
INFO  - 2022-03-17 07:14:22.080; utils.log; University Filter Seleted 
INFO  - 2022-03-17 07:14:28.203; utils.log; Apply Button Clicked and   values displayed
INFO  - 2022-03-17 07:14:28.385; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:30.476; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:14:32.641; utils.log; Experience Filter Seleted 
INFO  - 2022-03-17 07:14:34.758; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:34.779; utils.log; Apply Filter Button Clicked and Experience values displayed
INFO  - 2022-03-17 07:14:39.000; utils.log; Skills Filter Seleted 
INFO  - 2022-03-17 07:14:41.175; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:41.185; utils.log; Apply Filter Button Clicked and Skills values displayed
INFO  - 2022-03-17 07:14:43.262; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:14:45.499; utils.log; University Filter Seleted 
INFO  - 2022-03-17 07:14:47.647; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:47.655; utils.log; Apply Filter Button Clicked and University values displayed
INFO  - 2022-03-17 07:14:49.716; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:14:51.842; utils.log; Major Filter Seleted 
INFO  - 2022-03-17 07:14:55.989; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:14:56.011; utils.log; Apply Filter Button Clicked and Major values displayed
INFO  - 2022-03-17 07:14:58.113; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:00.277; utils.log; Degree Filter Seleted 
INFO  - 2022-03-17 07:15:04.401; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:15:04.434; utils.log; Apply Filter Button Clicked and Degree values displayed
INFO  - 2022-03-17 07:15:06.499; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:08.578; utils.log; Degree Filter Seleted 
INFO  - 2022-03-17 07:15:14.771; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:15:14.782; utils.log; Apply   Button Clicked and GPA values displayed
INFO  - 2022-03-17 07:15:16.818; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:18.934; utils.log; Grad Year Filter clicked 
INFO  - 2022-03-17 07:15:18.980; utils.log; Grad Year Filter Seleted 
INFO  - 2022-03-17 07:15:23.145; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:15:23.155; utils.log; Apply   Button Clicked and GPA values displayed
INFO  - 2022-03-17 07:15:25.278; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:27.396; utils.log; Country Filter Seleted 
INFO  - 2022-03-17 07:15:31.519; utils.log; Apply Button Clicked and Nationality  values displayed
INFO  - 2022-03-17 07:15:31.584; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:15:33.691; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:37.812; utils.log; Gender Filter Seleted 
INFO  - 2022-03-17 07:15:39.967; utils.log; Show Filter Button  Clicked
INFO  - 2022-03-17 07:15:39.974; utils.log; Apply Filter Button Clicked and Gender values displayed
INFO  - 2022-03-17 07:15:42.107; utils.log; Clear Filter Button Clicked
INFO  - 2022-03-17 07:15:42.107; utils.log; End TEST-------------------------- EmpFilterTalents------------------------
INFO  - 2022-03-17 07:15:42.107; utils.log; END=PASSED
WARN  - 2022-03-17 07:15:42.991; org.asynchttpclient.netty.handler.WebSocketHandler; onError
java.net.SocketException: Connection reset
	at java.base/sun.nio.ch.SocketChannelImpl.throwConnectionReset(SocketChannelImpl.java:394)
	at java.base/sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:426)
	at io.netty.buffer.PooledByteBuf.setBytes(PooledByteBuf.java:253)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:350)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:151)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:719)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:655)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:581)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:493)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:986)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:833)
INFO  - 2022-03-17 07:20:30.688; utils.log; START=BasicEmployerGetPremiumAccess--------------------------------------------------------------
INFO  - 2022-03-17 07:20:31.665; utils.log; Chrome browser is Selected 
INFO  - 2022-03-17 07:20:36.294; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 07:20:42.148; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-03-17 07:20:44.170; utils.log; Employer Login Successful
INFO  - 2022-03-17 07:20:48.881; utils.log; Basic Emp Dashboard Menu  Clicked
INFO  - 2022-03-17 07:20:50.927; utils.log; Basic Employer Dashboard Menu  Opened
INFO  - 2022-03-17 07:20:52.032; utils.log; Get Premium Access Button Clicked 
INFO  - 2022-03-17 07:20:52.046; utils.log; Account Settings Page Opened 
INFO  - 2022-03-17 07:21:32.135; utils.log; END=FAILED
INFO  - 2022-03-17 07:24:02.835; utils.log; START=BasicEmployerGetPremiumAccess--------------------------------------------------------------
INFO  - 2022-03-17 07:24:03.819; utils.log; Chrome browser is Selected 
INFO  - 2022-03-17 07:24:08.027; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 07:24:13.851; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-03-17 07:24:15.865; utils.log; Employer Login Successful
INFO  - 2022-03-17 07:24:20.577; utils.log; Basic Emp Dashboard Menu  Clicked
INFO  - 2022-03-17 07:24:22.592; utils.log; Basic Employer Dashboard Menu  Opened
INFO  - 2022-03-17 07:24:23.520; utils.log; Get Premium Access Button Clicked 
INFO  - 2022-03-17 07:24:23.551; utils.log; Account Settings Page Opened 
INFO  - 2022-03-17 07:24:23.579; utils.log; End TEST-------------------------- BasicEmployerGetPremiumAccess------------------------
INFO  - 2022-03-17 07:24:23.580; utils.log; END=PASSED
INFO  - 2022-03-17 09:05:13.168; utils.log; START=AddEmployerLocation--------------------------------------------------------------
INFO  - 2022-03-17 09:05:13.992; utils.log; Chrome browser is Selected 
INFO  - 2022-03-17 09:05:19.176; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 09:05:25.055; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-03-17 09:05:27.073; utils.log; Employer Login Successful
INFO  - 2022-03-17 09:05:30.038; utils.log; Employer Profile Menu Clicked
INFO  - 2022-03-17 09:05:34.134; utils.log; Location Menu Selected
INFO  - 2022-03-17 09:05:36.255; utils.log; Add New location  Clicked
INFO  - 2022-03-17 09:05:45.099; utils.log; Title Address, City , Country and Address Entered
INFO  - 2022-03-17 09:05:45.199; utils.log; Add Button Clicked
INFO  - 2022-03-17 09:05:47.255; utils.log; Location Was Created Succesfully 
INFO  - 2022-03-17 09:05:47.256; utils.log; End TEST-------------------------- EMPAddEmployerLocation------------------------
INFO  - 2022-03-17 09:05:47.257; utils.log; END=PASSED
INFO  - 2022-03-17 10:27:04.947; utils.log; START=DeleteStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-17 10:27:09.609; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:27:14.521; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:27:16.539; utils.log; Login Successful
INFO  - 2022-03-17 10:27:22.614; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:27:22.666; utils.log; My profile Selected
INFO  - 2022-03-17 10:27:25.068; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:28:05.120; utils.log; END=FAILED
INFO  - 2022-03-17 10:36:11.077; utils.log; START=DeleteStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-17 10:36:15.538; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:36:20.412; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:36:22.434; utils.log; Login Successful
INFO  - 2022-03-17 10:36:26.587; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:36:26.635; utils.log; My profile Selected
INFO  - 2022-03-17 10:36:29.365; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:36:31.424; utils.log; Image Selected 
INFO  - 2022-03-17 10:36:33.479; utils.log; DONE BUTTON CLICKED 
INFO  - 2022-03-17 10:36:33.536; utils.log; Save BUTTON CLICKED 
INFO  - 2022-03-17 10:37:15.585; utils.log; END=FAILED
INFO  - 2022-03-17 10:40:27.527; utils.log; START=DeleteStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-17 10:40:32.611; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:40:37.938; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:40:39.957; utils.log; Login Successful
INFO  - 2022-03-17 10:40:44.126; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:40:44.174; utils.log; My profile Selected
INFO  - 2022-03-17 10:40:47.277; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:40:49.340; utils.log; Image Selected 
INFO  - 2022-03-17 10:40:51.414; utils.log; DONE BUTTON CLICKED 
INFO  - 2022-03-17 10:40:51.483; utils.log; Save BUTTON CLICKED 
INFO  - 2022-03-17 10:41:33.523; utils.log; END=FAILED
INFO  - 2022-03-17 10:42:46.089; utils.log; START=DeleteStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-17 10:42:51.083; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:42:56.257; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:42:58.280; utils.log; Login Successful
INFO  - 2022-03-17 10:43:02.470; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:43:02.537; utils.log; My profile Selected
INFO  - 2022-03-17 10:43:05.455; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:43:07.511; utils.log; Image Selected 
INFO  - 2022-03-17 10:43:09.582; utils.log; DONE BUTTON CLICKED 
INFO  - 2022-03-17 10:43:09.670; utils.log; Save BUTTON CLICKED 
INFO  - 2022-03-17 10:43:11.731; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:43:13.786; utils.log; Delete BUTTON CLICKED 
INFO  - 2022-03-17 10:43:15.836; utils.log; Save BUTTON CLICKED and Photo is deleted 
INFO  - 2022-03-17 10:43:17.837; utils.log; End TEST-------------------------- DeleteStudentProfilePicture------------------------
INFO  - 2022-03-17 10:43:17.840; utils.log; END=PASSED
INFO  - 2022-03-17 10:44:34.805; utils.log; START=StudentsSaveJob--------------------------------------------------------------
INFO  - 2022-03-17 10:44:40.208; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:44:45.288; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:44:47.396; utils.log; Login Successful
INFO  - 2022-03-17 10:44:49.605; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:44:49.652; utils.log; Jobs Menu Selected
INFO  - 2022-03-17 10:44:51.713; utils.log; Jobs Page displayed
INFO  - 2022-03-17 10:44:55.960; utils.log; Job Title entered and Search Button Clicked 
INFO  - 2022-03-17 10:44:58.014; utils.log; Save Job Button Clicked
INFO  - 2022-03-17 10:45:02.121; utils.log; Saved Job Menu Clicked
INFO  - 2022-03-17 10:45:42.256; utils.log; END=FAILED
INFO  - 2022-03-17 10:50:16.126; utils.log; START=StudentsSaveJob--------------------------------------------------------------
INFO  - 2022-03-17 10:50:21.161; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:50:26.665; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:50:28.694; utils.log; Login Successful
INFO  - 2022-03-17 10:50:30.863; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:50:30.906; utils.log; Jobs Menu Selected
INFO  - 2022-03-17 10:50:32.970; utils.log; Jobs Page displayed
INFO  - 2022-03-17 10:50:37.159; utils.log; Job Title entered and Search Button Clicked 
INFO  - 2022-03-17 10:50:39.219; utils.log; Save Job Button Clicked
INFO  - 2022-03-17 10:50:43.323; utils.log; Saved Job Menu Clicked
INFO  - 2022-03-17 10:51:23.441; utils.log; END=FAILED
INFO  - 2022-03-17 10:53:57.869; utils.log; START=ChangeStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-17 10:54:03.415; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:54:08.469; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:54:10.483; utils.log; Login Successful
INFO  - 2022-03-17 10:54:14.668; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:54:14.720; utils.log; My profile Selected
INFO  - 2022-03-17 10:54:17.792; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-17 10:54:19.845; utils.log; Image Selected 
INFO  - 2022-03-17 10:54:21.895; utils.log; DONE BUTTON CLICKED 
INFO  - 2022-03-17 10:54:21.944; utils.log; Save BUTTON CLICKED 
INFO  - 2022-03-17 10:54:21.944; utils.log; End TEST-------------------------- ChangeStudentProfilePicture------------------------
INFO  - 2022-03-17 10:54:21.945; utils.log; END=PASSED
INFO  - 2022-03-17 10:58:28.731; utils.log; START=StudentsSaveJob--------------------------------------------------------------
INFO  - 2022-03-17 10:58:35.272; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 10:58:40.627; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 10:58:42.799; utils.log; Login Successful
INFO  - 2022-03-17 10:58:45.041; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 10:58:45.140; utils.log; Jobs Menu Selected
INFO  - 2022-03-17 10:58:47.205; utils.log; Jobs Page displayed
INFO  - 2022-03-17 10:58:51.491; utils.log; Job Title entered and Search Button Clicked 
INFO  - 2022-03-17 10:58:53.609; utils.log; Save Job Button Clicked
INFO  - 2022-03-17 10:58:57.728; utils.log; Saved Job Menu Clicked
INFO  - 2022-03-17 10:59:37.863; utils.log; END=FAILED
INFO  - 2022-03-17 11:00:34.392; utils.log; START=StudentsSaveJob--------------------------------------------------------------
INFO  - 2022-03-17 11:00:39.893; utils.log; Test Execution Started On Dev
INFO  - 2022-03-17 11:00:45.416; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-17 11:00:47.435; utils.log; Login Successful
INFO  - 2022-03-17 11:00:49.627; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-17 11:00:49.675; utils.log; Jobs Menu Selected
INFO  - 2022-03-17 11:00:51.761; utils.log; Jobs Page displayed
INFO  - 2022-03-17 11:00:56.010; utils.log; Job Title entered and Search Button Clicked 
INFO  - 2022-03-17 11:00:58.076; utils.log; Save Job Button Clicked
INFO  - 2022-03-17 11:01:02.152; utils.log; Saved Job Menu Clicked
INFO  - 2022-03-17 11:01:04.424; utils.log; UnSave Job Button Clicked
INFO  - 2022-03-17 11:01:04.425; utils.log; End TEST-------------------------- StudentsSaveJob------------------------
INFO  - 2022-03-17 11:01:04.425; utils.log; END=PASSED
INFO  - 2022-03-18 07:45:24.956; utils.log; START=DeleteStudentProfilePicture--------------------------------------------------------------
INFO  - 2022-03-18 07:45:31.063; utils.log; Test Execution Started On Dev
INFO  - 2022-03-18 07:45:36.236; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-18 07:45:38.250; utils.log; Login Successful
INFO  - 2022-03-18 07:45:42.438; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-18 07:45:42.497; utils.log; My profile Selected
INFO  - 2022-03-18 07:45:45.263; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-18 07:45:47.333; utils.log; Image Selected 
INFO  - 2022-03-18 07:45:49.399; utils.log; DONE BUTTON CLICKED 
INFO  - 2022-03-18 07:45:49.469; utils.log; Save BUTTON CLICKED 
INFO  - 2022-03-18 07:45:51.542; utils.log; Edit Basic Info Clicked
INFO  - 2022-03-18 07:45:53.594; utils.log; Delete BUTTON CLICKED 
INFO  - 2022-03-18 07:45:55.646; utils.log; Save BUTTON CLICKED and Photo is deleted 
INFO  - 2022-03-18 07:45:57.649; utils.log; End TEST-------------------------- DeleteStudentProfilePicture------------------------
INFO  - 2022-03-18 07:45:57.649; utils.log; END=PASSED
INFO  - 2022-03-18 07:46:38.377; utils.log; START=StudentsSaveJob--------------------------------------------------------------
INFO  - 2022-03-18 07:46:43.533; utils.log; Test Execution Started On Dev
INFO  - 2022-03-18 07:46:48.481; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-18 07:46:50.501; utils.log; Login Successful
INFO  - 2022-03-18 07:46:52.677; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-18 07:46:52.765; utils.log; Jobs Menu Selected
INFO  - 2022-03-18 07:46:54.829; utils.log; Jobs Page displayed
INFO  - 2022-03-18 07:46:59.054; utils.log; Job Title entered and Search Button Clicked 
INFO  - 2022-03-18 07:47:01.103; utils.log; Save Job Button Clicked
INFO  - 2022-03-18 07:47:05.173; utils.log; Saved Job Menu Clicked
INFO  - 2022-03-18 07:47:07.331; utils.log; UnSave Job Button Clicked
INFO  - 2022-03-18 07:47:07.331; utils.log; End TEST-------------------------- StudentsSaveJob------------------------
INFO  - 2022-03-18 07:47:07.332; utils.log; END=PASSED
INFO  - 2022-03-18 07:47:31.519; utils.log; START=TermsandServicePage--------------------------------------------------------------
INFO  - 2022-03-18 07:47:36.845; utils.log; Test Execution Started On Dev
INFO  - 2022-03-18 07:47:41.729; utils.log; Username , Password  and Sign In Button Entered  
INFO  - 2022-03-18 07:47:43.864; utils.log; Login Successful
INFO  - 2022-03-18 07:47:45.987; utils.log; Menu Dropdown Clicked
INFO  - 2022-03-18 07:47:46.068; utils.log; My profile Selected
INFO  - 2022-03-18 07:47:48.774; utils.log; Edit Basic Information Button Clicked 
INFO  - 2022-03-18 07:47:50.873; utils.log; Terms and Service Link Clicked
INFO  - 2022-03-18 07:47:50.889; utils.log; Terms and Conditions Sections Validated (Introduction, Contract, Members
INFO  - 2022-03-18 07:47:50.889; utils.log; End TEST-------------------------- TermsandServicePage------------------------
INFO  - 2022-03-18 07:47:50.890; utils.log; END=PASSED
INFO  - 2022-03-18 07:49:00.678; utils.log; START=UniStudentsHomepage--------------------------------------------------------------
INFO  - 2022-03-18 07:49:07.037; utils.log; Test Execution Started On Dev
INFO  - 2022-03-18 07:49:12.127; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-03-18 07:49:16.157; utils.log; University Login Successful
INFO  - 2022-03-18 07:49:18.184; utils.log; Menu Dropdown Available
INFO  - 2022-03-18 07:49:21.049; utils.log; Students Menu   Clicked 
INFO  - 2022-03-18 07:49:23.128; utils.log; All Students Filters Validated 
INFO  - 2022-03-18 07:49:25.431; utils.log; All Students Table Headers Validated  
INFO  - 2022-03-18 07:49:25.432; utils.log; End TEST--------------------------UniStudentsHomepage------------------------
INFO  - 2022-03-18 07:49:25.432; utils.log; END=PASSED
INFO  - 2022-04-13 10:20:46.762; utils.log; START=CandidateProcessingFilters--------------------------------------------------------------
INFO  - 2022-04-13 10:20:47.498; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:20:52.587; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:20:55.712; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:21:01.984; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:21:04.007; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:21:08.244; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:21:10.308; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:21:12.367; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:21:14.629; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:21:16.730; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:21:18.787; utils.log; Job Searched was found
INFO  - 2022-04-13 10:21:58.860; utils.log; END=FAILED
INFO  - 2022-04-13 10:22:00.641; utils.log; START=CandidateProcessingFavoriteTab--------------------------------------------------------------
INFO  - 2022-04-13 10:22:00.780; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:22:03.116; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:22:05.513; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:22:11.780; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:22:13.803; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:22:17.985; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:22:20.041; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:22:22.135; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:22:24.326; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:22:26.386; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:22:28.469; utils.log; Job Searched was found
INFO  - 2022-04-13 10:23:08.528; utils.log; END=FAILED
INFO  - 2022-04-13 10:23:10.014; utils.log; START=CandidateProcessingAppliedTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:23:10.127; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:23:12.265; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:23:14.874; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:23:21.157; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:23:23.187; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:23:27.394; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:23:29.451; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:23:31.503; utils.log; Open Jobs Menu  Clicked
INFO  - 2022-04-13 10:23:33.752; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:23:35.858; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:23:37.895; utils.log; Job Searched was found
INFO  - 2022-04-13 10:24:17.942; utils.log; END=FAILED
INFO  - 2022-04-13 10:30:44.569; utils.log; START=CandidateProcessingAppliedTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:30:45.259; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:30:48.804; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:30:51.364; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:30:57.735; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:30:59.757; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:31:03.985; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:31:06.048; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:31:08.099; utils.log; Open Jobs Menu  Clicked
INFO  - 2022-04-13 10:31:10.365; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:31:12.464; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:31:14.532; utils.log; Job Searched was found
INFO  - 2022-04-13 10:31:28.991; utils.log; END=FAILED
INFO  - 2022-04-13 10:32:59.224; utils.log; START=CandidateProcessingFavoriteTab--------------------------------------------------------------
INFO  - 2022-04-13 10:32:59.984; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:33:02.987; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:33:05.737; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:33:12.002; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:33:14.027; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:33:18.211; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:33:20.270; utils.log; Jobs Menu  Clicked
INFO  - 2022-04-13 10:33:22.324; utils.log; Open Menu  Clicked
INFO  - 2022-04-13 10:33:24.511; utils.log; Job Title entered into Search Box
INFO  - 2022-04-13 10:33:26.617; utils.log; Search Button  Clicked
INFO  - 2022-04-13 10:33:28.690; utils.log; Job Searched was found
INFO  - 2022-04-13 10:33:28.744; utils.log; Jobs Selected
INFO  - 2022-04-13 10:33:36.859; utils.log; Favorite TAB   Clicked 
INFO  - 2022-04-13 10:33:40.937; utils.log; CheckBox  Clicked to select a Talent 
INFO  - 2022-04-13 10:33:42.999; utils.log; Actions Buttons  Clicked
INFO  - 2022-04-13 10:33:45.062; utils.log; All Actions Options Available on the Favorite TAB
INFO  - 2022-04-13 10:33:45.062; utils.log; End TEST-------------------------- CandidateProcessingFavoriteTab------------------------
INFO  - 2022-04-13 10:33:45.062; utils.log; END=PASSED
INFO  - 2022-04-13 10:33:46.518; utils.log; START=CandidateProcessingAppliedTAB--------------------------------------------------------------
INFO  - 2022-04-13 10:33:46.683; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:33:48.648; utils.log; Chrome browser is Selected 
INFO  - 2022-04-13 10:33:51.432; utils.log; Test Execution Started On  Alpha
INFO  - 2022-04-13 10:33:57.695; utils.log; Username , Password Entered and Sign In Button Clicked  
INFO  - 2022-04-13 10:33:59.715; utils.log; Employer Login Successful
INFO  - 2022-04-13 10:34:03.921; utils.log; Dropdown  Clicked
INFO  - 2022-04-13 10:34:05.980; utils.log; Jobs Menu  Clicked
